customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6579-JPICP,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.399999618530273,20.399999618530273,False
8205-OTCHB,Male,False,False,False,22,False,,DSL,False,True,True,False,False,True,One year,True,Bank transfer (automatic),43.75,903.5999755859375,True
4134-BSXLX,Male,False,True,False,28,True,False,DSL,True,True,False,True,False,False,Month-to-month,False,Mailed check,60.900001525878906,1785.6500244140625,False
0505-SPOOW,Female,False,True,False,70,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.799999237060547,1397.6500244140625,False
6235-VDHOM,Female,True,False,False,5,False,,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,28.450000762939453,131.0500030517578,True
7783-YKGDV,Female,False,False,False,12,True,True,Fiber optic,True,True,True,False,False,True,Month-to-month,True,Bank transfer (automatic),99.69999694824219,1238.449951171875,True
4374-YMUSQ,Male,False,False,False,34,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),116.25,3899.050048828125,False
4513-CXYIX,Female,True,True,False,71,True,True,Fiber optic,True,False,False,False,False,False,Two year,True,Credit card (automatic),80.69999694824219,5676.0,False
3957-HHLMR,Female,False,True,True,70,True,True,DSL,True,False,False,False,False,True,One year,False,Bank transfer (automatic),65.19999694824219,4543.14990234375,False
7803-XOCCZ,Female,False,True,True,52,True,False,Fiber optic,True,False,True,True,False,False,Month-to-month,True,Bank transfer (automatic),84.05000305175781,4326.7998046875,False
5736-YEJAX,Male,False,False,True,69,True,True,DSL,True,True,True,True,True,False,Two year,True,Credit card (automatic),79.44999694824219,5502.5498046875,False
5609-CEBID,Female,True,False,False,20,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,94.0999984741211,1782.4000244140625,True
8981-FJGLA,Male,False,False,True,11,True,True,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Mailed check,78.0,851.7999877929688,False
7218-HKQFK,Male,False,True,False,2,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,94.19999694824219,167.5,True
4636-QRJKY,Female,False,True,True,6,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Electronic check,80.5,502.8500061035156,True
1135-LMECX,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.850000381469727,19.850000381469727,False
4332-MUOEZ,Male,True,True,True,20,True,False,Fiber optic,True,False,True,True,False,True,One year,False,Credit card (automatic),94.30000305175781,1818.300048828125,False
8535-SFUTN,Male,False,False,False,61,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,True,Electronic check,106.44999694824219,6300.14990234375,False
5956-VKDTT,Female,True,True,False,5,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,74.3499984741211,334.79998779296875,True
8677-HDZEE,Female,False,False,False,56,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,True,Bank transfer (automatic),105.44999694824219,5916.9501953125,False
2475-MROZF,Male,False,False,False,30,True,True,Fiber optic,True,True,True,True,False,False,Month-to-month,True,Credit card (automatic),95.0,2852.39990234375,False
9412-GHEEC,Male,False,False,False,40,True,True,Fiber optic,False,False,True,True,True,True,Month-to-month,False,Bank transfer (automatic),104.80000305175781,4131.9501953125,True
3482-ABPKK,Female,False,False,False,28,True,False,DSL,True,False,False,True,False,False,One year,False,Mailed check,54.29999923706055,1546.300048828125,False
6705-LXORM,Female,True,True,False,5,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.05000305175781,302.6000061035156,False
0257-ZESQC,Female,True,True,False,27,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),75.19999694824219,1929.3499755859375,True
7531-GQHME,Male,False,False,False,12,True,False,No,,,,,,,Month-to-month,False,Credit card (automatic),20.049999237060547,265.45001220703125,False
5174-ITUMV,Male,False,True,True,67,True,True,Fiber optic,False,True,True,False,True,True,One year,True,Electronic check,105.4000015258789,6989.4501953125,False
4109-CYRBD,Male,True,True,False,29,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,51.599998474121094,1442.0,False
0913-XWSCN,Male,False,True,True,55,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Bank transfer (automatic),85.5,4713.39990234375,False
6825-UYPFK,Female,False,False,False,23,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),75.5999984741211,1758.5999755859375,True
8397-MVTAZ,Male,False,True,False,34,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.05000305175781,3480.0,True
0750-EBAIU,Male,False,False,False,52,True,False,Fiber optic,True,False,True,False,True,False,One year,False,Electronic check,91.25,4738.2998046875,False
8606-CIQUL,Male,True,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),115.75,8399.150390625,False
3571-DPYUH,Male,False,True,True,58,True,True,Fiber optic,False,True,False,True,True,False,One year,True,Credit card (automatic),94.69999694824219,5430.35009765625,False
7601-GNDYK,Male,False,True,True,35,True,False,No,,,,,,,Two year,False,Mailed check,19.600000381469727,686.9500122070312,False
0356-OBMAC,Female,True,False,False,56,True,True,Fiber optic,False,True,True,True,True,False,Two year,True,Bank transfer (automatic),99.9000015258789,5706.2998046875,False
8067-NIOYM,Female,False,True,True,24,True,False,No,,,,,,,Two year,True,Credit card (automatic),21.100000381469727,490.6499938964844,False
1403-GYAFU,Male,False,True,True,70,True,False,No,,,,,,,Two year,False,Credit card (automatic),20.049999237060547,1360.25,False
4234-XTNEA,Male,False,False,False,2,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.94999694824219,174.4499969482422,False
1297-VQDRP,Male,True,True,True,68,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),107.1500015258789,7379.7998046875,False
9282-IZGQK,Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.0,85.0,True
5348-CAGXB,Male,False,False,False,12,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,89.55000305175781,1021.75,False
0621-HJWXJ,Female,False,True,False,63,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),81.55000305175781,5029.0498046875,False
5844-QVTAT,Female,False,True,True,33,True,False,DSL,True,True,True,False,False,False,One year,True,Mailed check,58.45000076293945,1955.4000244140625,False
8905-IAZPF,Female,False,True,False,69,True,False,Fiber optic,False,True,False,False,True,True,One year,True,Credit card (automatic),95.6500015258789,6744.2001953125,False
5394-MEITZ,Female,False,True,True,60,True,False,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),80.5999984741211,4946.7001953125,False
6859-QNXIQ,Female,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),113.0999984741211,8248.5,False
2782-LFZVW,Female,False,False,False,11,True,True,DSL,False,False,False,False,False,True,Month-to-month,True,Mailed check,58.95000076293945,601.5999755859375,False
2866-IKBTM,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.549999237060547,19.549999237060547,False
1342-JPNKI,Male,False,False,False,10,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),86.05000305175781,834.0999755859375,True
2817-NTQDO,Male,False,False,False,13,False,,DSL,True,False,False,True,True,False,Month-to-month,True,Credit card (automatic),45.54999923706055,597.0,True
7129-AZJDE,Male,False,True,True,34,True,False,Fiber optic,False,False,False,False,False,True,One year,True,Bank transfer (automatic),78.94999694824219,2647.199951171875,False
6986-IJDHX,Male,False,True,True,39,True,False,Fiber optic,False,True,False,False,True,False,Month-to-month,True,Mailed check,86.30000305175781,3266.0,True
2560-PPCHE,Female,False,False,False,65,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),105.05000305175781,6744.25,False
4676-MQUEA,Male,True,True,False,50,True,True,Fiber optic,True,True,True,False,True,False,One year,True,Bank transfer (automatic),101.9000015258789,5265.5,False
8138-EALND,Male,False,False,False,15,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.75,311.6000061035156,False
3580-HYCSP,Male,False,True,True,72,True,True,Fiber optic,True,True,True,False,True,True,Two year,True,Bank transfer (automatic),110.30000305175781,7966.89990234375,False
1352-HNSAW,Female,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Bank transfer (automatic),115.5999984741211,8220.400390625,False
2075-PUEPR,Male,False,True,True,55,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.350000381469727,1153.25,False
1982-FEBTD,Female,False,True,True,23,True,True,No,,,,,,,Two year,True,Credit card (automatic),25.600000381469727,514.75,False
5301-GAUUY,Male,False,False,False,32,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),80.3499984741211,2596.14990234375,True
5791-KAJFD,Female,False,True,True,56,True,True,DSL,True,False,True,False,False,True,One year,True,Bank transfer (automatic),68.75,3808.0,False
2654-VBVPB,Female,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),19.899999618530273,19.899999618530273,False
1154-HYWWO,Male,False,False,False,38,True,False,DSL,True,True,False,True,True,False,One year,False,Mailed check,70.5999984741211,2708.199951171875,False
2501-XWWTZ,Male,False,False,False,11,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.19999694824219,760.0499877929688,False
3716-UVSPD,Male,False,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,49.29999923706055,49.29999923706055,False
6815-ABQFQ,Male,False,True,False,56,True,True,Fiber optic,False,True,False,True,True,True,One year,True,Electronic check,107.25,6033.2998046875,False
7343-EOBEU,Male,False,True,False,3,True,True,No,,,,,,,Month-to-month,True,Mailed check,23.600000381469727,89.05000305175781,False
3701-SFMUH,Male,False,True,True,7,True,False,DSL,True,False,False,False,True,True,Month-to-month,False,Credit card (automatic),69.69999694824219,516.1500244140625,False
6103-LIANB,Male,False,True,True,59,True,True,Fiber optic,False,False,True,False,True,True,Two year,True,Credit card (automatic),99.5,5861.75,False
7319-VENRZ,Male,False,False,False,7,True,False,DSL,False,False,True,True,True,False,Month-to-month,False,Bank transfer (automatic),64.30000305175781,445.95001220703125,False
5846-NEQVZ,Male,False,True,True,71,True,False,DSL,True,False,True,True,False,True,Two year,True,Credit card (automatic),70.8499984741211,4973.39990234375,False
6967-QIQRV,Male,False,True,True,15,True,False,Fiber optic,True,False,False,True,True,True,One year,False,Electronic check,101.9000015258789,1667.25,False
5781-RFZRP,Male,False,True,False,71,True,True,DSL,True,True,False,True,True,False,Two year,False,Credit card (automatic),73.5,5357.75,False
0939-YAPAF,Female,False,False,False,35,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,100.25,3527.60009765625,True
0308-IVGOK,Female,False,False,False,11,False,,DSL,False,True,True,True,False,False,One year,True,Credit card (automatic),40.400001525878906,422.6000061035156,False
7293-LSCDV,Female,False,True,True,60,True,False,No,,,,,,,Two year,True,Credit card (automatic),19.25,1103.25,False
7025-WCBNE,Male,True,False,False,47,True,True,DSL,False,True,False,True,False,False,Two year,False,Bank transfer (automatic),59.599998474121094,2754.0,False
5756-JYOJT,Female,False,False,False,11,True,False,DSL,False,False,True,True,False,True,One year,False,Credit card (automatic),64.9000015258789,697.25,False
4710-FDUIZ,Male,False,True,False,56,True,True,Fiber optic,False,True,False,False,True,True,One year,False,Credit card (automatic),100.30000305175781,5614.4501953125,True
6030-REHUX,Female,True,True,False,28,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Electronic check,110.8499984741211,3204.39990234375,False
9548-LIGTA,Male,False,True,False,61,True,False,DSL,True,True,False,True,True,True,Two year,True,Mailed check,81.05000305175781,4747.64990234375,False
5150-LJNSR,Male,False,True,True,31,True,True,Fiber optic,True,False,True,False,True,False,One year,False,Bank transfer (automatic),98.05000305175781,3082.10009765625,False
8270-RKSAP,Male,False,False,False,9,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.5,597.9000244140625,False
6522-YRBXD,Male,True,True,False,35,True,True,Fiber optic,True,True,False,False,False,True,Month-to-month,True,Electronic check,94.55000305175781,3365.39990234375,False
2640-LYMOV,Male,False,False,False,2,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.649999618530273,38.79999923706055,False
1218-VKFPE,Female,False,True,True,12,True,False,No,,,,,,,Month-to-month,False,Mailed check,19.0,233.5500030517578,True
3627-FHKBK,Female,False,False,False,1,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Mailed check,75.30000305175781,75.30000305175781,True
2865-TCHJW,Female,True,False,False,4,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,89.19999694824219,346.20001220703125,True
1423-BMPBQ,Female,False,True,True,1,True,False,No,,,,,,,Month-to-month,True,Mailed check,19.0,19.0,False
2393-DIVAI,Female,False,False,False,3,True,False,No,,,,,,,Month-to-month,True,Mailed check,20.0,61.70000076293945,False
5192-EBGOV,Female,True,False,False,1,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.69999694824219,85.69999694824219,True
4568-KNYWR,Male,False,False,False,52,True,False,DSL,True,True,False,False,True,False,Two year,True,Credit card (automatic),63.25,3342.449951171875,False
8752-IMQOS,Male,False,True,True,5,True,False,No,,,,,,,One year,False,Mailed check,20.100000381469727,85.0999984741211,False
0742-LAFQK,Male,False,True,False,72,True,True,Fiber optic,True,True,True,False,False,True,Two year,True,Electronic check,99.1500015258789,7422.10009765625,False
0795-LAFGP,Male,False,True,True,71,True,True,DSL,True,True,True,True,True,True,Two year,False,Electronic check,90.4000015258789,6668.0498046875,False
0619-OLYUR,Male,False,True,False,72,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),111.9000015258789,8071.0498046875,False
5512-IDZEI,Male,False,True,True,46,True,True,No,,,,,,,One year,False,Electronic check,24.899999618530273,1174.800048828125,False
0459-SPZHJ,Male,False,True,True,63,True,True,DSL,True,True,True,False,True,True,Two year,False,Credit card (automatic),83.5,5435.0,False
0215-BQKGS,Male,False,False,False,30,True,False,Fiber optic,True,True,True,False,False,False,Month-to-month,True,Credit card (automatic),84.30000305175781,2438.60009765625,False
9244-ZVAPM,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.599998474121094,45.599998474121094,False
0719-SYFRB,Female,False,False,False,12,True,True,DSL,True,False,True,True,False,False,Month-to-month,True,Mailed check,61.650001525878906,713.75,True
8208-EUMTE,Male,False,False,False,16,False,,DSL,True,True,True,True,True,False,Two year,False,Mailed check,54.849998474121094,916.1500244140625,False
5172-MIGPM,Male,False,False,False,4,True,True,DSL,False,False,False,True,False,True,Month-to-month,False,Mailed check,65.55000305175781,237.1999969482422,False
1710-RCXUS,Male,False,True,False,51,True,True,Fiber optic,False,True,False,False,False,True,One year,True,Credit card (automatic),90.3499984741211,4614.5498046875,False
0374-FIUCA,Male,False,True,False,65,True,False,No,,,,,,,Two year,True,Credit card (automatic),20.399999618530273,1414.449951171875,False
5839-SUYVZ,Male,False,False,False,16,True,False,Fiber optic,False,False,False,True,False,False,Month-to-month,True,Credit card (automatic),74.55000305175781,1170.5,False
5173-ZXXXL,Male,False,False,False,2,True,False,No,,,,,,,One year,False,Mailed check,19.950000762939453,47.70000076293945,False
1096-ADRUX,Female,False,True,True,66,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Bank transfer (automatic),74.25,4859.25,False
2001-MCUUW,Male,False,False,False,46,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Electronic check,108.6500015258789,4903.2001953125,False
2731-GJRDG,Female,False,False,False,32,True,True,Fiber optic,True,False,True,True,True,True,One year,True,Bank transfer (automatic),109.55000305175781,3608.0,False
4723-BEGSG,Male,False,True,False,72,True,True,DSL,True,False,True,True,True,True,Two year,False,Credit card (automatic),86.6500015258789,6094.25,False
6516-NKQBO,Male,False,True,True,38,True,False,DSL,True,False,True,True,True,True,Two year,False,Credit card (automatic),81.0,3084.89990234375,False
8672-OAUPW,Male,False,False,True,51,True,False,DSL,False,False,False,True,False,False,One year,False,Credit card (automatic),47.849998474121094,2356.75,False
8207-DMRVL,Male,False,True,True,72,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),114.55000305175781,8306.0498046875,False
3419-SNJJD,Female,True,True,False,65,True,True,Fiber optic,True,False,True,False,True,True,Month-to-month,False,Bank transfer (automatic),105.25,6786.39990234375,True
6543-CPZMK,Male,False,True,True,9,False,,DSL,False,True,False,False,False,False,Month-to-month,True,Electronic check,29.950000762939453,248.9499969482422,True
4765-OXPPD,Female,False,True,True,9,True,False,DSL,True,True,True,True,False,False,Month-to-month,False,Mailed check,65.0,663.0499877929688,True
2804-ETQDK,Male,False,False,True,66,True,False,No,,,,,,,Two year,False,Mailed check,20.549999237060547,1357.0999755859375,False
6689-VRRTK,Female,True,False,False,44,True,True,Fiber optic,True,True,True,False,True,True,One year,True,Credit card (automatic),109.80000305175781,4860.35009765625,False
7138-GIRSH,Male,False,False,False,50,True,True,DSL,False,False,True,True,False,True,Two year,False,Bank transfer (automatic),69.5,3418.199951171875,False
9396-ZSFLL,Female,False,False,False,15,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,48.849998474121094,631.4000244140625,False
6464-KEXXH,Male,False,False,False,8,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),25.25,186.3000030517578,False
7134-MJPDY,Female,True,False,False,66,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),102.8499984741211,6976.75,False
5240-CAOYT,Female,False,False,False,57,True,True,Fiber optic,True,True,False,True,False,False,Month-to-month,True,Bank transfer (automatic),87.55000305175781,4884.85009765625,False
4059-IIEBK,Female,False,False,False,7,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Bank transfer (automatic),78.55000305175781,522.9500122070312,False
4881-JVQOD,Male,True,True,True,10,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Bank transfer (automatic),34.54999923706055,362.6000061035156,False
0516-UXRMT,Female,False,False,False,62,True,True,Fiber optic,True,True,True,False,False,False,One year,True,Electronic check,92.05000305175781,5755.7998046875,False
4851-BQDNX,Male,False,True,True,40,True,False,Fiber optic,False,False,True,False,True,False,One year,True,Electronic check,85.05000305175781,3355.64990234375,False
5148-HKFIR,Female,False,False,False,20,True,False,No,,,,,,,Two year,False,Mailed check,19.700000762939453,406.95001220703125,False
1009-IRMNA,Female,False,False,False,7,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),20.0,137.60000610351562,True
3003-CMDUU,Female,False,True,False,25,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,95.1500015258789,2395.699951171875,False
5016-IBERQ,Male,False,True,False,23,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,False,Electronic check,84.25,1968.0999755859375,False
6797-UCJHZ,Female,True,True,False,66,True,True,Fiber optic,False,True,True,False,True,True,One year,False,Credit card (automatic),104.5999984741211,6819.4501953125,False
2469-DTSGX,Female,True,False,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Electronic check,111.6500015258789,7943.4501953125,False
4554-YGZIH,Male,True,True,False,49,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Credit card (automatic),90.05000305175781,4547.25,True
5099-BAILX,Male,True,True,True,43,True,True,Fiber optic,False,True,True,True,True,True,Month-to-month,True,Bank transfer (automatic),110.75,4687.89990234375,True
9931-KGHOA,Female,False,True,False,46,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),55.0,2473.949951171875,False
1775-KWJKQ,Male,False,True,True,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),89.8499984741211,6562.89990234375,False
7665-VIGUD,Male,False,False,False,10,True,False,No,,,,,,,One year,False,Mailed check,20.350000381469727,176.3000030517578,False
9411-TPQQV,Female,False,False,False,40,False,,DSL,True,False,False,True,True,True,One year,True,Bank transfer (automatic),54.54999923706055,2236.199951171875,False
7207-RMRDB,Female,False,True,True,65,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.5,6985.64990234375,True
7954-MLBUN,Male,False,False,False,31,True,False,Fiber optic,False,False,True,True,True,True,Two year,False,Bank transfer (automatic),99.44999694824219,3109.89990234375,False
2077-DDHJK,Female,False,True,False,68,True,True,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),70.9000015258789,4911.35009765625,False
4913-EHYUI,Male,True,True,True,56,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Bank transfer (automatic),104.55000305175781,5794.64990234375,True
0195-IESCP,Male,False,True,False,10,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Electronic check,85.25,855.2999877929688,True
9574-BOSMD,Male,False,True,True,68,True,True,No,,,,,,,Two year,False,Bank transfer (automatic),25.399999618530273,1620.199951171875,False
4580-TMHJU,Female,False,True,True,43,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Electronic check,56.150001525878906,2499.300048828125,True
0970-ETWGE,Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.55000305175781,89.55000305175781,True
4908-XAXAY,Female,True,False,False,49,True,False,Fiber optic,False,True,True,False,False,True,One year,True,Bank transfer (automatic),89.8499984741211,4287.2001953125,False
8404-VLQFB,Female,False,True,True,15,True,True,No,,,,,,,Month-to-month,True,Electronic check,25.25,394.8500061035156,False
1626-ERCMM,Male,True,True,False,20,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.55000305175781,1899.6500244140625,True
0887-HJGAR,Male,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.70000076293945,45.70000076293945,True
2391-IPLOP,Male,False,True,True,50,True,True,DSL,False,False,True,True,True,False,One year,True,Electronic check,69.6500015258789,3442.14990234375,False
5644-PDMZC,Female,True,False,False,2,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,False,Electronic check,89.5,161.5,True
3509-GWQGF,Male,True,False,False,24,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Credit card (automatic),70.0,1732.5999755859375,False
9576-ANLXO,Female,False,False,False,3,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),69.55000305175781,222.3000030517578,True
2024-BASKD,Female,False,False,False,1,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Mailed check,74.5999984741211,74.5999984741211,True
5845-BZZIB,Male,False,True,True,35,True,False,No,,,,,,,Two year,False,Mailed check,20.100000381469727,655.2999877929688,False
1140-UKVZG,Female,False,False,False,17,True,True,No,,,,,,,Month-to-month,False,Mailed check,24.799999237060547,475.25,False
4160-AMJTL,Female,True,False,False,8,True,False,No,,,,,,,Month-to-month,False,Electronic check,19.649999618530273,164.3000030517578,True
5183-SNMJQ,Male,False,False,False,10,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Credit card (automatic),95.0999984741211,865.0999755859375,False
8100-PNJMH,Male,False,True,True,68,True,True,DSL,True,True,True,True,True,True,Two year,True,Credit card (automatic),88.8499984741211,6132.7001953125,False
7838-LAZFO,Male,False,True,False,45,True,False,DSL,True,True,True,False,True,True,One year,False,Bank transfer (automatic),78.80000305175781,3597.5,False
4464-JCOLN,Male,False,True,True,2,True,False,No,,,,,,,One year,False,Mailed check,19.850000381469727,35.900001525878906,True
2085-JVGAD,Male,False,True,False,37,True,False,No,,,,,,,Month-to-month,False,Bank transfer (automatic),20.350000381469727,697.6500244140625,False
5650-VDUDS,Female,False,False,False,4,False,,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,24.25,96.05000305175781,True
8095-WANWK,Female,False,False,False,10,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.25,428.70001220703125,False
3030-ZKIWL,Male,False,False,False,1,True,False,No,,,,,,,Month-to-month,False,Mailed check,20.049999237060547,20.049999237060547,False
9565-FLVCG,Male,False,True,True,65,True,True,DSL,True,True,False,False,False,True,Two year,True,Mailed check,69.55000305175781,4459.14990234375,False
8755-OGKNA,Female,False,True,True,57,True,False,No,,,,,,,Two year,False,Bank transfer (automatic),19.5,1167.5999755859375,False
2800-VEQXM,Female,False,False,False,3,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Mailed check,74.75,238.10000610351562,False
7538-GWHML,Female,False,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,69.6500015258789,145.14999389648438,True
5533-RJFTJ,Male,False,False,False,49,False,,DSL,False,False,True,False,False,False,Month-to-month,True,Bank transfer (automatic),30.200000762939453,1453.0999755859375,False
3859-CVCET,Female,False,False,False,4,True,False,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,45.650001525878906,191.0500030517578,True
0214-JHPFW,Female,False,True,False,70,False,,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),57.79999923706055,4039.300048828125,False
5642-MHDQT,Female,False,True,True,53,True,False,No,,,,,,,One year,True,Bank transfer (automatic),19.850000381469727,1039.449951171875,False
3088-FVYWK,Male,False,True,True,53,True,True,No,,,,,,,Two year,False,Credit card (automatic),25.549999237060547,1336.0999755859375,False
3276-HDUEG,Female,False,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Mailed check,75.05000305175781,75.05000305175781,True
9092-GDZKO,Male,False,False,False,22,True,True,No,,,,,,,Month-to-month,True,Credit card (automatic),24.850000381469727,493.3999938964844,False
0823-HSCDJ,Male,True,False,False,52,False,,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,49.150001525878906,2550.89990234375,True
3729-OWRVL,Male,True,False,False,65,True,True,Fiber optic,True,False,True,True,True,True,Two year,True,Electronic check,110.3499984741211,7246.14990234375,False
2324-AALNO,Female,False,False,False,48,True,True,No,,,,,,,One year,False,Bank transfer (automatic),24.549999237060547,1203.949951171875,False
0822-GAVAP,Female,False,False,False,2,False,,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,34.70000076293945,62.25,True
5760-IFJOZ,Male,False,False,False,3,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,False,Mailed check,107.94999694824219,313.6000061035156,False
2826-UWHIS,Male,False,True,False,45,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),81.4000015258789,3775.85009765625,False
1448-PWKYE,Male,False,True,True,1,True,False,Fiber optic,False,False,False,False,False,True,Month-to-month,False,Electronic check,80.0,80.0,True
7501-IWUNG,Female,False,True,True,61,True,False,DSL,False,False,True,True,True,True,Two year,True,Bank transfer (automatic),73.80000305175781,4616.0498046875,False
4957-TREIR,Male,False,False,False,3,True,False,DSL,True,False,False,True,True,False,Month-to-month,True,Credit card (automatic),64.4000015258789,195.64999389648438,False
7251-LJBQN,Female,True,False,False,40,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Credit card (automatic),103.75,4188.39990234375,False
8040-MNRTF,Female,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,71.0999984741211,71.0999984741211,False
1536-HBSWP,Female,False,False,False,1,True,False,DSL,False,False,False,True,False,False,Month-to-month,True,Electronic check,49.900001525878906,49.900001525878906,False
5313-FPXWG,Male,False,False,False,51,True,True,No,,,,,,,One year,True,Bank transfer (automatic),24.600000381469727,1266.4000244140625,False
